x (Molar Fraction),Molar Volume (cm³/mol),"Shear Velocity (vS, m/s)","Bulk Modulus (B, GPa)",Poisson's Ratio (σ),Density (g/cm³),"Hardness (H, GPa)"
0.048497892,46.66384722,4837.76924,115.9338438,0.292397908,2.851538195,10.23353923
0.024555976,43.11931498,4490.068107,110.8868461,0.292031374,3.737671256,9.642596573
0.022690367,45.8111792,4719.968327,108.423925,0.246812941,3.064705199,9.447270657
0.048693124,43.7861213,4882.333463,107.6450112,0.286654286,3.570969676,10.08711825
0.046397206,43.00971521,4529.844029,125.6870203,0.298951525,3.765071198,11.62537728
0.031877155,43.23670551,4615.277312,99.20084714,0.291939031,3.708323623,8.402294865
0.025568067,45.72368912,4751.603845,119.4622823,0.30158197,3.08657772,10.89792937
0.010633523,46.57648993,4340.504777,118.1099181,0.269044063,2.873377517,10.25070179
0.016830411,43.49941354,4887.325937,111.6677926,0.297849769,3.642646616,9.314033293
0.044493397,45.94996492,4642.488034,112.5818418,0.254842518,3.03000877,10.4050386
0.013876693,46.37536758,4640.48087,105.1977183,0.295606162,2.923658105,9.378868232
0.015077777,46.5838725,4766.195067,119.1484492,0.293952118,2.871531874,11.55974744
0.03788665,46.01112172,4338.645436,120.3021339,0.295761039,3.01471957,10.81786728
0.048796394,43.90302638,4335.159173,108.2325017,0.289459414,3.541743405,9.962724731
0.029329283,44.53024904,4324.420673,107.2212748,0.244534069,3.384937741,9.602464158
0.014279226,42.92119462,4682.045529,121.4712735,0.259325902,3.787201344,11.28745861
0.033264892,45.20323085,4340.943236,118.5741402,0.255969816,3.216692288,10.37440935
0.042955855,44.54294056,4596.846693,114.3534346,0.306235809,3.381764859,10.16503377
0.041227283,46.4590144,4688.764345,113.8016688,0.302858805,2.9027464,9.624267951
0.044505619,46.69236202,4704.944675,107.1589795,0.299155148,2.844409495,9.035225
0.012633194,45.63880877,4721.89598,113.1938036,0.30315659,3.107797807,10.08455606
0.020019318,43.11414843,4413.563378,111.0219951,0.264948696,3.738962893,9.221302611
0.033748231,44.45274767,4475.369711,106.8979804,0.29533632,3.404313083,9.243014295
0.048796482,45.61682722,4450.729135,116.6217702,0.278125877,3.113293196,10.74767621
0.022271771,43.98181751,4333.54268,114.149453,0.251937269,3.522045622,10.55327809
0.029053429,45.06735277,4686.195348,106.4665222,0.268126744,3.250661808,9.743995246
0.047462624,46.36172759,4407.813189,101.3969651,0.284247595,2.927068102,8.10143964
0.013510917,42.87315602,4579.53428,103.5964885,0.277422543,3.799210994,8.61064697
0.011842767,43.90431138,4203.53495,111.3018117,0.254262715,3.541422156,9.67750223
0.012472338,42.8677557,4370.069466,123.3333507,0.258271014,3.800561075,11.02246236
0.04227862,46.0830097,4724.429063,107.1722897,0.245667455,2.996747575,9.630942104
0.014447899,43.56489998,4617.949838,116.0921629,0.26269182,3.626275005,10.42601817
0.024592724,43.17086809,4536.087184,115.5697619,0.301537844,3.724782977,10.32012218
0.046361301,42.90374667,4768.913831,110.7577466,0.29437189,3.791563333,9.445043793
0.038249847,43.6800865,4470.55462,107.4260857,0.274435385,3.597478374,9.082876883
0.012229421,46.53416559,4382.709918,97.68939553,0.290907374,2.883958602,8.182142585
0.048792842,42.87002704,4613.4364,121.8705281,0.254665362,3.799993241,10.91455998
0.017405317,44.67919898,4698.293758,124.7714123,0.250358383,3.347700256,11.55208787
0.013508706,43.56887496,4420.607614,115.4253569,0.270254411,3.62528126,10.28261467
0.03022035,45.93288539,4285.425252,117.0292751,0.284481207,3.034278653,10.75538857
0.03403648,45.67130461,4444.945766,106.00592,0.292289346,3.099673848,8.272208405
0.047223809,43.49109451,4774.247592,116.5206706,0.264217737,3.644726372,11.16260771
0.016418505,43.4569006,4613.321388,123.5749856,0.271774371,3.65327485,11.88299793
0.02842264,43.74451657,4322.542763,118.2930317,0.264704296,3.581370859,10.37525226
0.048016459,44.3046253,4618.482539,117.0221933,0.296103191,3.441343675,10.62032925
0.030768983,46.60532183,4512.149934,117.5584433,0.298170623,2.866169541,11.08031089
0.043636348,46.6524211,4783.351291,107.2639312,0.278069168,2.854394724,9.002754641
0.026510333,45.75779116,4692.5733,104.2227446,0.304657536,3.07805221,8.875731207
0.044781347,46.25936522,4726.397451,112.9135139,0.277509633,2.952658694,9.688561319
0.014738468,45.38118757,4716.784331,101.9421348,0.252216104,3.172203108,9.016104168
0.046611598,45.95421868,4374.313038,111.0285991,0.284792643,3.02894533,10.13012579
0.01086508,45.89020605,4553.592255,112.7028806,0.248866594,3.044948487,10.32151945
0.024944226,44.79168626,4904.149165,111.6247345,0.30123723,3.319578436,9.092728196
0.015376587,42.90110329,4740.263879,128.2633599,0.295269228,3.792224177,11.53992219
0.014264945,43.29408951,4838.090201,112.2361598,0.259824279,3.693977622,10.0563976
0.029753881,44.64290525,4415.731388,106.5883853,0.299335081,3.356773688,8.308639583
0.045094018,46.33757613,4431.578262,116.2118695,0.286357421,2.933105969,10.45990312
0.010009717,46.07069278,4484.358046,111.7391036,0.303790033,2.999826804,9.246965182
0.03781417,46.39332281,4621.543802,108.0939959,0.28352802,2.919169297,9.057154682
0.044861827,43.24010775,4524.868992,113.8263907,0.247015709,3.707473061,10.18099778
0.031867091,46.5155076,4290.946315,104.6494563,0.262980015,2.888623099,8.761765401
0.044972293,45.51266542,4288.597959,106.3436226,0.285469239,3.139333644,9.47333267
0.037536096,46.64037945,4681.276981,111.9238948,0.282469133,2.857405138,9.886534094
0.010755235,44.70864384,4536.748057,108.9843093,0.303563802,3.34033904,9.293127722
0.047445853,46.10547232,4828.944895,101.4543851,0.248544805,2.99113192,8.682753471
0.011242275,42.93943268,4548.879576,109.753382,0.293982386,3.78264183,9.881696753
0.036539614,46.44369738,4421.507383,107.7069187,0.248666948,2.906575655,8.634131248
0.010845993,43.04315213,4407.717966,113.0398433,0.272836088,3.756711968,9.494676601
0.011536035,45.05291161,4217.186282,107.9018459,0.273305872,3.254272098,8.667360511
0.039986073,44.85728178,4639.349324,115.4691661,0.259063864,3.303179555,10.88980702
0.045463584,46.12973634,4706.391812,100.9850884,0.294633256,2.985065915,8.25920631
0.012255274,44.89539012,4535.007928,114.7795301,0.261307149,3.29365247,10.43606959
0.010512866,43.20279217,4806.716685,102.8983391,0.305632966,3.716801958,8.152767261
0.01523725,45.85081598,4679.134266,101.4653235,0.265420774,3.054796004,8.815418013
0.029042268,43.93943969,4608.962513,106.3015826,0.287013531,3.532640077,9.518768922
0.046281678,43.26917888,4551.102856,116.6822296,0.271194089,3.70020528,10.554113
0.044227859,46.42609148,4725.206173,121.4105888,0.245846875,2.910977131,11.63560626
0.011047868,43.81287618,4659.198183,106.0329878,0.292384035,3.564280955,9.300245152
0.027205709,45.73345702,4715.596577,121.4732443,0.280251206,3.084135744,10.56882398
0.043409762,44.09641147,4708.926392,119.8359336,0.279007613,3.493397132,11.24945659
0.044723926,45.76586967,4586.619422,115.321482,0.304902262,3.076032584,10.42303187
0.049608901,43.98674756,4526.037324,121.1337828,0.27096881,3.52081311,11.0741372
0.035256757,44.87462543,4396.844214,106.0817891,0.276189586,3.298843641,9.124563971
0.032484435,45.50451572,4240.557289,115.828262,0.27579934,3.14137107,10.42085461
0.013416099,45.40995842,4541.386969,120.1357814,0.24419304,3.165010395,11.00623806
0.011688019,43.93612162,4574.439263,106.3847112,0.260234409,3.533469596,9.056462417
0.011275392,45.85384032,4682.255879,117.6370836,0.303796135,3.054039919,11.13383941
0.030509996,45.25168398,4716.349446,99.39541306,0.267638641,3.204579006,8.362977664
0.040899914,46.55831168,4333.01845,111.770494,0.290249266,2.87792208,9.334406347
0.01856705,43.41672842,4426.771995,100.9134788,0.247721012,3.663317896,8.95352004
0.017421021,45.68340801,4513.483072,119.381354,0.262036333,3.096647998,10.19131011
0.017843909,46.7447266,4591.834516,111.1860065,0.289326386,2.83131835,10.23984468
0.02462723,44.15095061,4653.154523,119.428086,0.290804896,3.479762348,10.32141288
0.048625559,45.38442982,4592.672045,106.7601084,0.296969173,3.171392545,8.562573505
0.02637336,45.04702894,4629.732379,115.5089751,0.259861918,3.255742764,10.35349633
0.017765151,43.65730054,4195.74707,118.6795484,0.251186687,3.603174864,10.94278371
0.031534524,44.71615439,4471.050813,119.5458169,0.271652968,3.338461402,10.50592024
0.046320742,46.53205653,4596.530915,113.412628,0.30192772,2.884485866,10.63700311
0.029195025,46.12851455,4709.804311,119.7174465,0.276219026,2.985371364,11.34028377
0.016264513,43.13303489,4427.772766,117.7005387,0.271479654,3.734241277,10.75782482
0.023519806,45.30606515,4839.747316,114.4109307,0.251246342,3.190983712,9.944499721
0.032656186,44.18632285,4549.200398,118.3806784,0.29860071,3.470919288,11.43244579
0.015418381,43.67307952,4537.725698,107.4456455,0.25410537,3.599230121,10.00019683
0.013082331,44.87200211,4836.086822,112.098471,0.262884234,3.299499473,10.20997576
0.049824168,45.30896251,4718.732539,101.6005404,0.261056126,3.190259373,8.628484567
0.029220278,46.2404475,4730.389053,126.3469541,0.245323964,2.957388125,11.39289732
0.039930388,46.10575298,4461.508461,100.6390829,0.282399976,2.991061755,8.523365851
0.039333116,43.7413623,4329.018519,110.0536295,0.298094266,3.582159426,9.840422992
0.040772196,45.57244979,4480.055582,121.7548503,0.262743855,3.124387551,10.72118889
0.019442019,46.74658393,4696.941639,102.1520015,0.282715317,2.830854017,8.335381853
0.011680987,43.76976276,4695.190982,110.5173945,0.278690387,3.575059309,9.053930112
0.041081971,43.01511077,4760.039972,123.3269856,0.279841086,3.763722307,11.66479345
0.036356072,43.07926365,4349.579792,118.9275649,0.30395923,3.747684087,10.56170193
0.01266512,45.51523338,4589.270704,104.1888169,0.252869459,3.138691656,9.208408406
0.031427559,44.31603174,4651.060959,109.0558295,0.306730199,3.438492065,9.021197821
0.042565027,45.61268963,4777.669409,114.5767294,0.291523113,3.114327593,10.06919392
0.048112601,46.50217171,4365.42222,116.6037122,0.249651313,2.891957072,11.06581827
0.044975921,43.41316249,4428.174956,106.0532426,0.288410905,3.664209378,8.591956748
0.016089129,45.50349553,4521.28069,121.9990902,0.274153152,3.141626118,11.21027079
0.047980825,43.22218456,4689.294695,106.5334687,0.287072593,3.711953861,8.206847316
0.02004768,44.55170353,4640.402815,115.0369372,0.271663514,3.379574117,10.82115589
0.046323347,45.21251293,4405.053473,114.1221649,0.256853023,3.214371769,10.28881996
0.029231447,45.09796444,4757.10854,110.1281667,0.253545432,3.243008891,9.51319957
0.020226649,45.950642,4643.806549,121.6377226,0.247737812,3.029839499,10.96463786
0.010455587,44.17109634,4699.368348,111.3648012,0.257935078,3.474725915,10.46083224
0.023416273,43.2623849,4817.497008,107.7115107,0.265373973,3.701903775,9.792161168
0.015212817,43.13840307,4556.527405,112.491388,0.251456785,3.732899232,10.21606538
0.021743674,45.00270657,4441.272495,103.1767694,0.247607896,3.266823358,8.652690815
0.020097478,44.71223389,4824.818664,125.0017977,0.278611094,3.339441528,11.08768129
0.045319753,46.11814212,4845.84403,113.1520232,0.265575891,2.98796447,10.58814001
0.02820688,44.69159926,4641.323782,124.5877575,0.287021292,3.344600184,11.53768455
0.038857966,45.63811626,4607.056297,103.269008,0.248878212,3.107970935,8.497479416
0.023994468,44.63043386,4625.518108,116.2651133,0.25826216,3.359891534,10.63969581
0.037083751,43.24698063,4485.222955,101.706184,0.293170358,3.705754842,9.074882666
0.018179338,46.57983178,4175.823655,110.9543916,0.285634767,2.872542054,9.991936553
0.043127435,43.84264748,4671.230157,120.7107973,0.303186253,3.55683813,11.27811841
0.018819506,42.89629986,4751.120765,120.150046,0.266204193,3.793425035,11.5572406
0.045759588,43.54256491,4668.248583,101.6419559,0.302012789,3.631858772,8.562082852
0.039336074,44.0110511,4531.08071,116.5405631,0.259464079,3.514737225,10.65559913
0.01661138,45.54863785,4609.445856,106.5795556,0.268711504,3.130340537,8.418850679
0.020114325,44.4574058,4423.515593,122.1594202,0.284858998,3.403148551,10.79367911
0.037848857,44.04791589,4926.379113,107.3873329,0.291174531,3.505521026,8.863874178
0.036829888,46.04184292,4317.845032,113.0769617,0.276741731,3.00703927,9.578343356
0.035364161,44.13029403,4575.37989,124.4377234,0.287511364,3.484926492,11.4721136
0.020766463,42.8659668,4394.030462,109.091433,0.297091662,3.8010083,10.07269612
0.018493564,45.47267986,4484.471696,121.4831968,0.247868233,3.149330034,11.23293542
0.047094656,46.13833101,4391.085043,119.4452929,0.269708808,2.982917248,10.90062059
0.020271063,43.79434839,4351.080684,118.5952076,0.250380085,3.568912902,10.72257079
0.011749563,46.1854942,4468.731475,99.18245522,0.302276456,2.97112645,8.528502017
0.044921726,43.53344049,4721.568772,114.8768438,0.300285893,3.634139879,10.20048375
0.012847546,42.83984557,4500.518436,108.3189819,0.250259176,3.807538608,8.932695717
0.026975561,45.47616106,4749.673632,110.4960331,0.255426478,3.148459734,9.107734263
0.014682577,45.48970317,4846.273105,125.784331,0.24888753,3.145074207,11.6024837
0.028747726,43.76358734,4276.276267,121.8807847,0.285893088,3.576603165,11.40292312
0.04584945,44.16915601,4307.649981,110.4500833,0.302133572,3.475210997,10.1993364
0.017019665,45.11885921,4689.174228,117.151813,0.271399362,3.237785198,11.06665801
0.011765822,44.9103933,4245.199285,117.2024693,0.306919968,3.289901676,10.5769149
0.020962864,45.43396608,4162.527135,104.8516843,0.250273539,3.15900848,8.536665608
0.044588895,46.66809892,4471.316626,108.4334347,0.272179162,2.850475271,8.725324192
0.049604354,46.04023834,4676.507933,120.006155,0.268902169,3.007440416,10.8187483
0.038961168,46.15419107,4551.579069,101.052347,0.272372277,2.978952233,8.774018532
0.023480127,43.67005571,4815.099907,106.7917983,0.254914991,3.599986072,8.701245407
0.033297403,44.94970105,4495.529831,106.6156862,0.283110242,3.280074737,9.56738033
0.033077445,44.77149809,4800.029008,103.239657,0.29578671,3.324625479,8.834398712
0.033814655,44.51828027,4793.849909,123.7925509,0.296919437,3.387929932,10.85787108
0.041230463,44.05932493,4657.422481,110.0620321,0.276113708,3.502668767,8.757409638
0.020779602,45.13628322,4429.825814,115.2925896,0.262651292,3.233429195,10.42352647
0.025325541,43.38934501,4814.923421,103.337591,0.297759928,3.670163747,8.713402884
0.044349799,45.11389379,4201.376431,100.2206382,0.289901126,3.239026551,8.744730637
0.024924905,46.10899721,4944.334183,128.1438902,0.27746659,2.990250698,11.85676033
0.030775434,45.14629061,4719.897167,112.5003839,0.278690619,3.230927348,9.689076909
0.010373798,45.15237953,4621.842598,113.224874,0.249245051,3.229405118,9.5795592
0.019505502,43.22045623,4327.13539,106.3466088,0.259208931,3.712385942,9.113096759
0.025072425,43.36153448,4204.640778,118.9506692,0.270190153,3.677116381,10.59938465
0.036347745,46.36674183,4465.835415,102.6611696,0.270651986,2.925814541,8.940174306
0.032068495,43.70726537,4677.132339,116.2544669,0.293841888,3.590683657,10.78129223
0.035768521,46.35912273,4209.177399,109.5644783,0.289808789,2.927719316,9.455469924
0.023011805,43.34127334,4842.866136,107.6373397,0.268959875,3.682181664,9.526315095
0.038201636,43.67351927,4562.952383,105.0521146,0.264396277,3.599120183,9.017678175
0.04946061,46.60004847,4479.795524,109.1736681,0.296960184,2.867487883,8.804237475
0.019878616,43.09553766,4496.864681,111.4347299,0.248742717,3.743615585,9.993493061
0.027527145,43.31964563,4748.004574,105.7384667,0.253093245,3.687588592,9.186461078
0.038367228,43.62374115,4835.868795,112.4189849,0.290774752,3.611564713,9.672760091
0.030652014,43.19418189,4433.927951,107.8205996,0.273301609,3.718954528,9.82636246
0.014272028,44.98581395,4388.123876,119.2437608,0.258439621,3.271046512,10.56841085
0.046098132,43.5778212,4567.238719,103.4057765,0.301136517,3.623044699,8.621968588
0.029238916,46.70674176,4923.200683,117.5042349,0.292811519,2.840814559,10.69386683
0.039968687,46.12589701,4576.013131,121.5543586,0.283938627,2.986025748,10.79363868
0.034984562,43.72338179,4565.146566,125.4936283,0.276668343,3.586654552,11.08151923
0.021658437,44.36309277,4284.917262,115.1680715,0.245608574,3.426726808,10.37951482
0.025699742,44.12017048,4286.135316,105.0375244,0.267509772,3.487457381,8.010260358
0.024136855,45.15028827,4655.548687,104.8198113,0.289953595,3.229927933,8.279917793
0.030057659,43.49335237,4745.46537,121.624938,0.259812836,3.644161907,11.03978722
0.033075248,46.35241465,4715.434707,101.676854,0.244711713,2.929396338,8.80100161
0.023833143,45.60796331,4593.959168,113.1185965,0.272514044,3.115509172,10.53230838
0.047042382,43.95668265,4927.591765,104.9614652,0.267103461,3.528329338,8.566322337
0.016428534,44.56824701,4495.031372,101.0325892,0.290572756,3.375438248,8.190106818
0.011808747,44.22809103,4624.476555,109.9251019,0.267813362,3.460477241,9.785176317
0.036723405,44.36565211,4427.261364,112.6808626,0.254743344,3.426086973,10.24773661
0.015579754,46.6770607,4420.204734,122.2945591,0.262107671,2.848234825,11.30217399
0.013420341,45.55287265,4636.151771,109.6099816,0.274463428,3.129281839,9.771443262
0.036540071,46.12790442,4745.287381,116.3455161,0.267016785,2.985523896,11.21450617
0.012252131,46.70986452,4577.902126,111.3301819,0.257740611,2.84003387,9.522851678
0.034117715,42.8855511,4604.086715,125.4192103,0.244561296,3.796112225,11.22593888
0.036160923,42.92339413,4606.716757,120.4172827,0.306573246,3.786651468,11.72490941
0.036673896,46.10175653,4414.292406,108.2887631,0.297649403,2.992060869,9.44879482
0.020879944,46.23878141,4763.610751,115.3351122,0.253126277,2.957804647,10.70032883
0.010363481,43.45016908,4307.119452,102.205343,0.26125126,3.65495773,7.939959999
0.032076274,44.51015155,4265.369332,111.0692387,0.297256923,3.389962112,9.460528867
0.020754141,46.34539988,4814.047865,113.0316527,0.301743639,2.931150031,9.337741036
0.046433369,45.4772906,4275.729019,116.1361292,0.248570473,3.148177351,10.77272474
0.028491822,43.57915067,4307.124222,104.9802715,0.291496536,3.622712332,9.248391043
0.013719626,43.34126851,4427.229825,116.0635031,0.28642283,3.682182873,11.031275
0.01428688,45.34845122,4325.890247,105.8611544,0.291390867,3.180387195,8.175552159
0.025093939,45.82595529,4195.518172,99.16363855,0.300304046,3.061011178,8.484211346
0.022390613,44.83177028,4561.692838,110.5574735,0.248779932,3.30955743,10.11631856
0.030295764,46.71642188,4732.526273,111.4452331,0.26907667,2.838394531,9.793982694
0.019971689,45.9084896,4254.214419,108.1962521,0.27491842,3.0403776,9.96908295
0.048827062,44.25116692,4263.371453,112.6165571,0.269250229,3.45470827,9.713167157
0.036008044,44.41790996,4748.315326,116.4785573,0.259475521,3.413022511,10.1165494
0.028888597,45.89107485,4481.229927,119.5091178,0.254033539,3.044731286,10.73852652
0.030170538,45.63573654,4812.54494,100.1487686,0.252785062,3.108565866,8.448493669
0.012819678,45.92130246,4834.448542,123.6871399,0.294319221,3.037174384,11.46618368
0.047938132,44.82912049,4665.517888,103.8415498,0.278449067,3.310219876,8.980432903
0.04506242,44.92229334,4771.92859,105.0288173,0.291215342,3.286926666,9.133419065
0.047338204,45.77895735,4577.496879,100.8016097,0.26977892,3.072760663,8.82183819
0.027360775,43.93146148,4672.008073,112.8599618,0.252257838,3.534634629,10.35694462
0.030148777,45.07932913,4342.020645,111.006616,0.244155164,3.247667717,10.12014573
0.048028572,45.4716681,4338.059731,106.0467555,0.296195791,3.149582975,8.194375102
0.019825263,44.0159923,4453.510473,111.7526107,0.260425976,3.513501926,9.938748616
0.030245594,46.1892418,4475.516433,99.37065521,0.272395001,2.970189549,8.743767335
0.045942424,44.5713305,4609.83908,118.1269377,0.257759181,3.374667375,11.00507349
0.020074134,43.23723771,4844.480046,104.263083,0.256970367,3.708190573,8.661508906
0.010549822,44.64191461,4670.80105,113.9351943,0.302137151,3.357021348,10.18585861
0.048185506,45.67301221,4557.167516,105.6088169,0.27102426,3.099246948,8.966786514
0.031258197,46.56888065,4852.268402,108.8871668,0.273853859,2.875279839,9.175508352
0.018970772,44.53126619,4467.193952,101.0529935,0.265349925,3.384683452,8.746632654
0.038801461,43.64511567,4780.497969,115.5294044,0.259415624,3.606221082,11.15257369
0.044519873,43.11618017,4794.117238,104.8867281,0.301001754,3.738454957,8.173908521
0.024289679,46.29112767,4727.173947,102.3771928,0.276229136,2.944718082,9.037340326
0.014590755,44.99493303,4485.140478,107.1161322,0.286238367,3.268766741,8.708894069
0.017690317,45.51443412,4892.106818,99.41619328,0.278054074,3.13889147,8.399977533
0.017493872,44.4753561,4339.848703,117.6958195,0.262868671,3.398660976,11.49438071
0.031234361,44.79456709,4305.848055,107.4089019,0.256919474,3.318858226,8.646552921
0.030128768,43.55595219,4870.378369,120.6406935,0.288353867,3.628511952,11.30099679
0.02010652,43.58077667,4435.697666,111.6908698,0.304394176,3.622305833,9.686445266
0.013798611,43.34319553,4736.035225,102.1656135,0.253290403,3.681701118,8.54817213
0.014748364,43.85322902,4401.210278,107.8374453,0.299528566,3.554192746,9.559344712
0.023150064,44.59680911,4477.431758,105.6808454,0.259667071,3.368297722,9.505374383
0.046327584,46.38432922,4280.564603,112.4065117,0.26266885,2.921417695,9.323951029
0.022991957,45.1037641,4533.52592,113.6968449,0.292995481,3.241558975,10.342897
0.042146883,46.38396323,4372.638565,116.3799283,0.247420536,2.921509193,11.13381813
0.020706737,44.81652651,4233.258975,114.6446173,0.266829621,3.313368372,10.73161431
0.043330972,45.46802717,4751.936625,121.1134586,0.264680935,3.150493208,11.23959259
0.036908544,43.01689384,4491.823648,117.544607,0.247555796,3.76327654,10.59641726
0.044126919,43.42031392,4361.289661,113.8016605,0.284948141,3.662421519,10.50614218
0.029529645,45.80518043,4551.968885,105.1533461,0.292705575,3.066204891,9.157890772
0.031689488,43.08037516,4370.684912,118.3272931,0.265906898,3.74740621,10.96539747
0.016629927,45.05250161,4374.364525,100.6344774,0.272151839,3.254374598,8.915302745
0.02659278,44.48308681,4812.755739,114.3580868,0.261688197,3.396728299,10.48854437
0.015588823,43.10388536,4357.663995,124.8753287,0.278438594,3.741528661,11.44801004
0.030554179,44.69947708,4705.572095,109.0609095,0.302265652,3.34263073,8.945505101
0.024217573,43.37548355,4346.46312,104.3555488,0.244799177,3.673629112,8.492856427
0.015194281,45.79244327,4893.700269,115.5909124,0.277011968,3.069389183,10.58400606
0.043277662,46.69311978,4553.660563,112.8506585,0.24894945,2.844220056,9.662391692
0.039521345,43.41229379,4518.79749,101.4613249,0.293855537,3.664426553,8.272961595
0.03603887,43.81320052,4694.579294,113.8168387,0.296185831,3.564199871,9.632105947
0.024048775,44.17233285,4651.520344,110.141091,0.283711368,3.474416788,10.11905079
0.044988067,46.6985815,4502.9461,123.9296612,0.257276799,2.842854626,11.01638688
0.024733889,46.4581186,4702.802013,104.944047,0.276168979,2.902970349,8.340884247
0.016939842,45.31188354,4503.950831,118.1936539,0.274010604,3.189529115,11.29929275
0.035070134,43.15937976,4818.378633,108.9694728,0.293471172,3.727655059,9.586039514
0.011200809,46.24743633,4398.773989,106.631446,0.299160398,2.955640918,8.984579805
0.045250323,43.84182598,4486.345717,106.5627421,0.296287185,3.557043506,9.175212399
0.046529187,46.47658711,4783.821579,112.3758699,0.286046977,2.898353222,10.35502781
0.04201426,46.12828365,4723.988815,111.1979341,0.280064954,2.985429087,9.542423639
0.032850419,44.58291354,4272.645679,99.86976107,0.268185842,3.371771614,8.849526198
0.017896149,44.22075745,4387.179431,120.2742356,0.26028952,3.462310638,11.03938802
0.023519951,44.75148537,4797.311667,119.3027715,0.273740115,3.329628658,10.65942819
0.047868317,45.58735406,4190.166988,120.271031,0.268047209,3.120661484,10.32085558
0.033449193,45.44781257,4811.525596,107.3112409,0.268761986,3.155546858,8.780369239
0.034145488,45.70269213,4742.532548,120.2252151,0.291693353,3.091826969,10.62975871
0.017444057,46.22835784,4404.432917,107.7108482,0.250398262,2.96041054,9.371288496
0.02488693,46.58334743,4384.639408,106.6304399,0.299927143,2.871663142,8.642640579
0.031027607,43.72042153,4579.521544,117.6497282,0.247098474,3.587394617,10.02718303
0.0287671,45.32007577,4471.939196,120.2510004,0.255985289,3.187481057,11.54834683
0.027521763,44.37942729,4622.957407,113.9647628,0.28878477,3.422643178,10.55991734
0.035638883,44.79998268,4722.203279,108.6700645,0.271473153,3.31750433,8.798877744
0.022229758,45.76883479,4578.394353,108.7047692,0.256073792,3.075291304,9.699609287
0.048752588,43.51632224,4658.213699,102.3270158,0.249396288,3.638419441,9.264416365
0.046690723,45.39794896,4464.033088,110.6094908,0.285405768,3.168012761,9.591637864
0.019856081,43.34458144,4640.371372,110.9275858,0.274428905,3.681354641,9.127262121
0.031563782,44.83455637,4626.961237,109.3487037,0.305875526,3.308860907,9.608774892
0.03628122,43.65898828,4445.34835,114.9107809,0.27804884,3.602752931,10.3762625
0.048509303,45.82054554,4178.813532,109.3345034,0.305989078,3.062363614,9.960060153
0.043592064,46.36902895,4755.646255,111.7139786,0.296413128,2.925242763,9.689339316
0.035972893,46.54322181,4736.34293,125.4028663,0.291712334,2.881694548,11.99224879
0.040985351,43.66194847,4317.817639,121.2512412,0.285165572,3.602012882,10.99692307
0.025586297,45.66311583,4223.555495,114.5435359,0.303150123,3.101721043,10.31259149
0.041183379,43.89387342,4564.383996,114.0143101,0.263094845,3.544031644,10.10382373
0.033084903,45.00907986,4899.576508,111.0163545,0.300582954,3.265230035,9.830404805
0.035295653,45.56865249,4709.05349,115.8819086,0.252623737,3.125336878,10.02286922
0.037369321,44.56166229,4693.689483,117.6424752,0.303890495,3.377084428,10.01427929
0.017539994,46.6859123,4628.769487,106.8967412,0.274943096,2.846021925,8.580518024
0.018279452,45.44009253,4466.675633,108.2156205,0.295042145,3.157476867,9.290007105
0.037846246,46.64921456,4140.253307,107.0226902,0.306489861,2.855196359,8.400175747
0.027260325,45.7240217,4736.260605,121.4806305,0.270670963,3.086494576,11.68227795
0.04485108,45.33244397,4580.15928,126.8602715,0.303685222,3.184389008,11.55103508
0.045612102,44.8311136,4756.24449,113.7098981,0.294565173,3.309721599,10.40167961
0.022558669,45.73131494,4630.696286,116.5012787,0.245556413,3.084671265,9.822423152
0.036667426,44.24892143,4321.390317,117.6296126,0.305355337,3.455269643,10.10757103
0.010567865,45.22563948,4608.436918,121.9055885,0.285181405,3.21109013,11.350437
0.044157715,44.86629491,4581.667789,109.4402413,0.28136386,3.300926273,9.070511198
0.013408019,44.54788329,4458.593983,110.0036001,0.265861054,3.380529177,9.54712766
0.032864508,44.98457289,4659.083917,118.1225009,0.252639303,3.271356778,10.26016921
0.035396266,43.89698208,4695.261077,108.690252,0.257564535,3.54325448,9.653183076
0.019101355,44.38953787,4718.79243,103.7178605,0.305413149,3.420115533,9.035791906
0.044947944,45.49432124,4733.785709,113.4232641,0.248019912,3.14391969,9.860302723
0.032769208,42.99232656,4693.684953,123.7149933,0.271816472,3.769418359,11.67477981
0.04436447,45.16041405,4390.375131,111.9658275,0.283327843,3.227396487,10.27590403
0.032312405,44.51967757,4462.417329,106.5726473,0.256592434,3.387580607,8.828328124
0.020396199,46.10411362,4875.096301,118.7802941,0.27321414,2.991471594,11.36223948
0.037435051,43.34997218,4450.180676,104.6523008,0.304176328,3.680006956,8.753326901
0.031579652,44.51526321,4730.976751,117.9642267,0.27177131,3.388684198,10.10278869
0.025891652,46.75850144,4839.754008,106.0106703,0.289328935,2.827874639,8.572311309
0.012897876,43.24615386,4788.803674,114.283447,0.275329007,3.705961536,10.32786204
0.011790057,43.29707995,4196.080339,116.108182,0.287574772,3.693230012,10.27752297
0.046432969,46.48344977,4399.508823,111.0118532,0.24744808,2.896637557,9.762900617
0.035998557,43.50247545,4521.819522,109.6582652,0.287904524,3.641881137,9.210106147
0.017798331,45.82004138,4503.959177,109.913338,0.252909119,3.062489655,10.12035978
0.046665409,44.80700911,4383.505397,102.6617802,0.280694384,3.315747722,8.411928684
0.041346121,43.44213996,4380.30219,110.8626956,0.246121258,3.65696501,10.00515662
